genus	family	order	class	phylum	superkingdom	barcode64	barcode57	barcode56	barcode20	barcode86	barcode80	barcode70	barcode91	barcode02	barcode35	barcode96	barcode75	barcode45	barcode87	barcode32	barcode23	barcode38	barcode53	barcode58	barcode69	barcode76	barcode16	barcode49	barcode31	barcode44	barcode21	barcode66	barcode07	barcode14	barcode89	barcode27	barcode39	barcode81	barcode10	barcode24	barcode74	barcode59	barcode73	barcode88	barcode26	barcode12	barcode04	barcode01	barcode82	barcode25	barcode60	barcode13	barcode52	barcode84	barcode43	barcode09	barcode93	barcode77	barcode78	barcode30	barcode29	barcode71	barcode72	barcode63	barcode47	barcode15	barcode79	barcode55	barcode33	barcode11	barcode54	barcode92	barcode36	barcode61	barcode65	barcode08	barcode03	barcode94	barcode41	barcode90	barcode42	barcode40	barcode48	barcode83	barcode05	barcode19	barcode34	barcode22	barcode06	barcode50	barcode17	barcode28	barcode95	barcode18	barcode85	barcode46	barcode67	barcode37	barcode51	barcode62	barcode68
Anaerovibrio	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria		0.0019237220060195	0.0012772390583339				0.0008137938049948	0.0003559621866101	0.0001671556788993			0.00044293298225		0.0005620312097666	0.0009544451582357	0.0006649820619636	0.0008378717797251		0.0004225233989898	0.0012191991798339	0.0006675331405207			0.0003154739996845			0.0002607864159254		0.0013055921274881	0.0012786469767972	0.0028570369271051	0.0008642419877565	0.0008352503152698	0.0017193757657959	0.0005270092226615	0.0009271386410221	0.001802265629585	0.0011843903935597	0.0021686650328411	0.0009703452381616	0.0011197113702119			0.0005100016971774	0.0010170996821657	0.000488533091602			0.0001834086008031		0.0004006059041628	0.0008228015186734	0.0004817270086217	0.0007901192711227	0.0008589243802261		0.0004284702246036	0.0002714132952406	0.0007079195837812		0.0005997545189211		0.0008873456790123		0.0005753913621729	0.0003537268697424	0.0005296914301916		0.0004185498327278			0.0005115558795931	0.0006139963881867	0.001153077527145	0.0004239230901528	0.0013059608144629	0.0015182186234792		0.0001990657182291	0.0026296112758081		0.0011422044545973		0.0011957995457466			0.0013176880020107		0.0009631854188356			0.0006801433196317	0.001043514557028		0.0005440852209272	0.0006495263870094
Anaerovorax	Clostridiales Family XIII. Incertae Sedis	Clostridiales	Clostridia	Firmicutes	Bacteria		0.000149901067874		0.0005386044836029	0.0002267806953824		0.0007050747872279		0.0003316032303992			0.0003567042622093		0.0003401770370354	0.0003516378017747	0.0004509025433733	0.0009705006361607	0.015625	0.0002820174600185	0.0005463352178949							0.0005405216070157	0.0004541246297574	0.0006371269252637				0.0005208519170393	0.0002529702295262	0.0009844854069375		0.0006531243246671			0.0003516724485872	0.0003376434366027			0.0006328583996226	0.0002118610891604	0.0003871622651109			0.0001735938406202		0.0003569758100154	0.000248089479843	0.0003684408690802	0.0003026248044215	0.0010569215145717			0.0001251922495681	0.0002989998400385		0.0004418422110015		0.0005150819551209			0.0002744857831283	0.0004315984791087	0.0002806147172456	0.0004055170871832			0.0005343928856607	0.0004567632977085						0.0003688571300571	0.0007607493027971		0.0007374235301872		0.0004650777049086			0.0006537264507608		0.0006428269652306			0.0003364574021673				0.0002673064020261
Ancylothrix		Oscillatoriales		Cyanobacteria	Bacteria											0.0021526210981674																																																					0.0022222222222222																																
Aquipuribacter	Intrasporangiaceae	Micrococcales	Actinobacteria	Actinobacteria	Bacteria																																																																0.0011111111111111																																
Asaccharospora	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0008428702523305	0.0005781484267572	0.0003761392892502	0.0011837659827975		0.0008176746906434	0.0005597899144193	0.0027982816958298	0.00191632557688		0.0005485470654796		0.0010682076930917	0.0007214459725075	0.0019883303225578			0.0002703248220005	0.0006523594199924	0.0006929323602858			0.0004373987257943			0.0002179844687797	0.000902249729785	0.0004868730957175	0.0006745557956877	0.0003062258353573	0.0008622619996573	0.0013231830299604	0.0015049730815636	0.0024717312810722	0.0008444192545049	0.0006228793766119	0.000791171585371	0.0007761847279342	0.0007018952004321	0.0010525311645318			0.0020626976590239	0.0011523744667621	0.0002929612003724			0.0014038661829426	0.0010355721319419	0.0002852394746462		0.0017996029428082	0.0018421189317693	0.0006427552760884			0.0003081033761405	0.002221881165041		0.0005929237883002		0.0013208458371665		0.0019144716711322	0.0019060814746185	0.0010726431042002		0.0006833775984543	0.0018353253094896	0.0013359521027081	0.0014234008186423	0.0004799797296119	0.000813522394365	0.0007914013382001	0.0010094475445677	0.0012597599680799		0.0017924958695392	0.0006897270861214	0.0020577260730992		0.0022953591263126	0.0005549981101494	0.0018276047203015				0.0013204697482994			0.0010189788314779			0.0023027373564804	0.0021037446573575
Azonexus	Azonexaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria											0.0038837758894897																																																																																					
Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria																																																																																						0.0097087378640776										
Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		0.0013350267944854	0.0025223903989094	0.0003726706362086			0.0035448282119584	0.0003699812248774	0.0005744478453951			0.0006896868093008		0.0012830029271377	0.0033639961035584	0.0027354508397601	0.0034244562158406		0.0004360176653454	0.0021035431809322							0.0004057131362969	0.0013529564748745	0.0066892894845468	0.001436041730289	0.0006644304009896	0.0012963629816335	0.0016542504449317	0.0020790886046007	0.00234360505827		0.0048417177046342			0.0019095952907628002	0.0015336524440576	0.0011428571428571		0.0015504116560401	0.0024135091073743	0.0025387842942872	0.0015199394380556		0.0010628455054093	0.002657239104266			0.0015108922480053	0.0010791759230884	0.0054177131639461		0.0004982066300945	0.0010936249412787	0.001197846193002	0.002127659574468	0.0010196257422075		0.0023441362943614997		0.0011112090770672		0.0011384284434208	0.0018102775131746	0.0013725198567539	0.0032071576662358		0.001553440975802						0.0238095238095238	0.0003859066106546	0.0040871394275933			0.0011927830461817	0.0016038554478645					0.0025201606106104			0.0005018155480538			0.0022529070660187002	0.0006083477026775
Bariatricus	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0032626585541565	0.0026340758519092	0.0049401305035128	0.0010348394143698		0.0026495290231475	0.0037836915906235	0.002135860838174			0.003878862050466	0.0235756106494668	0.0035191527364067	0.0044878909943799	0.004133720863481	0.0066656871795474		0.0047217966809325	0.0054688330257102	0.0013658029425285			0.0009024277624448		0.0037728325411867	0.0029173990421564	0.00637193969172	0.0039547963835938	0.0050024186619142	0.0013064320486177	0.0035078401705507	0.0019628350105548	0.0031488454965313	0.0021667828308668	0.0008965468891804	0.0031702269774753	0.0034029076948049	0.0021135210724449	0.0014437028984474	0.0020627302734711	0.0012466075644207		0.0049733381317898	0.0034966967605062	0.0064274474556887	0.0045611419470945		0.0021907233432442	0.0038190766698606	0.0043485871540882	0.0098184233002428	0.0031479493355065	0.00289736474235	0.0051072821459124		0.0056368349545938	0.0034159815842426	0.0018419769568602		0.0035381083802236		0.0025219245573341		0.002060006087751	0.001124580043812	0.0053137708203462	0.0067050024072184	0.0027305015758959	0.0017100780792935	0.0014928383860126	0.0039125374358796	0.0109394240328925	0.0039886393600408	0.0012221583162618	0.003114800315722	0.004076904365631		0.001908041129475	0.003470848905892	0.0016119869820941	0.0060181239707415		0.0039994294601562	0.0016398486899288		0.002989913383621		0.0027784516726965		0.006008314613149	0.0043820610483814	0.0022583600594332		0.0020881126136536	0.000592116210796
Barnesiella	Barnesiellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		0.0006454855698737	0.0010485652343412	0.0019558932725384	0.0007910826855358		0.0032047524718548	0.0006803815429632	0.0016962742360561	0.0027091677020544		0.0004085337372508		0.0009769741230639	0.0014640809422002	0.0019022588224249	0.0037962269177568	0.015625	0.0008921225049422	0.0019096610280626	0.000391405075792					0.0010698138634337	0.0016564270649792	0.0028951124358692	0.0030408801996323	0.0006113058205601	0.0009403261591955		0.0022265723003185	0.0011789865039946	0.0032644529478014	0.0005686256403517	0.0027681748618879	0.000750345662335	0.0002781262817361	0.0013394446502073	0.0014700891898314	0.0045713992752731		0.0019072985883501	0.0010986582165976	0.0018592034432147	0.0019133041853265		0.0018097311077341	0.0032083210745253	0.0013493345888708	0.00121655871701	0.0015622961845686	0.0015366416923972	0.0030211985594381		0.0014920167252689	0.0006316260274166	0.0017837456893634	0.0042546515878346	0.0010509572519284		0.0014460673064736		0.001591638515566	0.0012891521035382	0.0008715672834153	0.0026011168375944	0.0020433284789092	0.0032351398537179	0.0011510645146591	0.0020166792095756	0.0006856828064125		0.0007553798184664	0.0011749430028221	0.0031197306420135		0.0022288350072691	0.0033151710545431	0.0029226011728892	0.002260647294304	0.0016702876702757	0.0040630841692454			0.0016341098536679		0.0027859280741086			0.0026619124777512	0.0065783501139801		0.0019698675173905	0.001504605745735
Bauldia		Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria																																																														0.0049617363952542																																		
Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinobacteria	Actinobacteria	Bacteria		0.0002714252133624	0.0004745226528075		0.0025949346832744				0.0011004395111852	0.0009280742459396					0.0017329847988883	0.0007760223869754		0.015625	0.0005898986121052								0.000391179623888	0.0003760206274313	0.0004149721968628							0.0003699553728028	0.0001637855302928		0.0004377610171293					0.0009633369746929		0.0011275566416769			0.0022287634220768		0.0004757195257283		0.0007277056163741	0.0021423073525991			0.0004998750312421	0.0002972618932765	0.0021389549746979		0.0005718589600535					0.00137240706081	0.0005786788831686		0.0007155586757901	0.0013121922233406		0.0004240453930496	0.0010918284903184		0.0009089971474608				0.0004258946825851	0.0005486020806241			0.0014852056206333	0.0020939889785034998			0.0009027414833467		0.0008456031134458			0.0006925123851154	0.0028174893039757		0.0015463475521864	0.0002706359950932
Blastochloris	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria																																																														0.0029767404095088																																		
Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0522283871468369	0.021160698737904	0.026107116321630403	0.0114807406426133		0.0161797128672114	0.0258956971757777	0.011772675509446601	0.0175151279390093		0.0238895692126949	0.0803172982967242	0.0294305984427583	0.0460717397037462	0.028716342910864702	0.0268096024395386		0.042443551550926197	0.0181429241831586	0.0270461228723475	0.0356841015361256	0.0109860617231586	0.019676724329791	0.0185547666149381	0.0287064919250631	0.0125151620183635	0.0339444636141402	0.0236702469440515	0.0728569680333511	0.0216206893988935	0.0191285858459154	0.008978333364245	0.0371500417597028	0.014447650264749	0.0467912729880053	0.0307757533821462	0.029729508595453098	0.0293533053704472	0.0222910592490438	0.0258949836112045	0.0382225239738294		0.0212364857927967	0.041104118096033995	0.0569032087349078	0.0424932355444968	0.0244488409031324	0.0088419212085454	0.026336894209909	0.0653963274165698	0.0605181301522278	0.0252040175278262	0.028498658248508	0.0253483102102655		0.09244319367306711	0.0549181896372753	0.0207126616500356	0.036187309077193495	0.044982418116587396	0.0073304397972613	0.0215271158729069	0.0111111111111111	0.0315520978304526	0.0243825707282575	0.0535112211803314	0.028308719745411	0.0246665918436948	0.0149892354386974	0.017852929933477202	0.0271735407893854	0.0503356387246365	0.026754832427470503	0.0396475704770115	0.0258752332764729	0.0212142036540101		0.0120015280859956	0.0184801826369471	0.028629035558652302	0.0170714602514862	0.017922180765232498	0.0334983474290668	0.0030217812051326		0.0276823727459706		0.0218523596729072		0.020233106243929502	0.029608782762265	0.025578514571787		0.0200131104556785	0.0157768682834543
Bradyrhizobium	Bradyrhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria	0.19494584837545098					0.0982235383142782					0.3106796116504851																																0.1026711185308846																			0.0684693624410813		0.0911111111111106														0.0238095238095238								0.0343042071197411		0.180851063829787								
Bremerella	Planctomycetaceae	Planctomycetales	Planctomycetia	Planctomycetes	Bacteria																																																0.0083333333333333	0.0001775642251194																													0.0238095238095238																		
Breznakibacter	Marinilabiliaceae	Marinilabiliales	Bacteroidia	Bacteroidetes	Bacteria																													0.0002438516477861																																																																			
Butyricicoccus	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0041399873234016	0.0027146453583559	0.0021983392239797	0.0022729896276687		0.003409876926737	0.0020222604009054	0.012719458081903999	0.001613497252327		0.0028408598846831		0.0023972952417046	0.003589489154597	0.0064466960522771	0.0062638396659096	0.015625	0.0025213642217549	0.0038234913397702	0.0007722987313789		0.0115369251029824	0.0003045638386108		0.0015807586352247	0.0043223787296361	0.0017540379761081	0.0034654345810273	0.0043018465808558	0.0005036970087768	0.0049492104304912	0.004413493832615	0.0047270081290279	0.0049164061097399	0.0015686230161767	0.0025054359092952	0.0030762060039035	0.0022726252209361	0.0017852571943838	0.00145292084692	0.0034285649547037		0.0079502305331371	0.0014415359136806	0.0042435694097786	0.0037125175432281		0.0009319846568967	0.0031561890101449	0.0075955086808017	0.0043090953647922	0.002049628088989	0.0018411358446381	0.0045316513978316		0.0055272690267147	0.0034704495350722	0.0028974307269466		0.0018679256266537		0.00418874154526		0.0021740323358033	0.0043558346333813	0.0024557263213294	0.0063382656798119	0.0033105660865755	0.0036426504687257	0.0021991207759483	0.0070094160089696	0.0010399368040091	0.0025767502653894	0.0006431149483296	0.0034488889004913	0.0051148615340007		0.0079298700577768	0.0058092609371554	0.0030481069221567	0.0073345111575311	0.0077971292166241	0.010417880110188	0.0014970223683011		0.0016307077857884		0.0131211937819528		0.0055913952260768	0.0044861471668663	0.0052960731428026		0.0022367660528206	0.0031199946506417
Butyricimonas	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria																																																												0.002127659574468																																				
Butyrivibrio	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0032428662672517	0.0018269609397807	0.0012909844767293	0.000380932109241		0.0042556721529363	0.0015008068383845	0.0011810457397675	0.0011588717376103		0.0019599664010609		0.0017118047575026	0.0040870780609402	0.0038576031318465	0.0039594333172311		0.0024758568060161	0.003803224760851	0.0012288989034246	0.0048404170755956		0.0006912030594564		0.000942243999976	0.0025799080672094	0.0035355665829928	0.004057939534804	0.0049986915699553	0.0015772210853908	0.0041251950358329	0.0032215480786856	0.0049559991101812	0.0031168642209426	0.0039284892642186	0.00487965804823	0.0016275656214357	0.0023943135695241	0.0063142977888366	0.003523011376582	0.004552970292729		0.002502483712418	0.0035835149900512	0.0034170912690674	0.0025296840602894		0.0011168762295982	0.0069376896181472	0.002038019982179	0.0027541733767994	0.003108472445298	0.0026446356233264	0.0143106749480057		0.004145019453735	0.0026540000702153	0.0034570042085934	0.0042106406448619	0.0035481619017597		0.0028352559741509		0.0014397609001744	0.0007534503818362	0.0029158958888374	0.0067103372168273	0.0028517753970513	0.0006911931636115	0.0039568778126066	0.0020783570392391	0.0018323209694201	0.0020397357408571	0.001868130796555	0.0040434142407582	0.0030316255890981		0.0016569584729404	0.0037107293608171	0.000979388793113	0.0021297170672832		0.0018378005241743			0.0013807282618375		0.002420865139832			0.003046107209136	0.0016802689436544		0.0037808158788833	0.0023910195063405
Caldicoprobacter	Caldicoprobacteraceae	Clostridiales	Clostridia	Firmicutes	Bacteria					0.0003379687485201		0.0005370330074118	0.0003427824798887	0.0003773427554885					0.0002907250516528		0.0004887338308381			0.0003306823942113	0.0005134520066201							0.0007956837207217	0.0003258198528355	0.00024993234918				0.0004364362276724		0.0006140191515371		0.0003982737621543							0.0005090996169448		0.000300638670481		0.0083333333333333	0.0003777477790231			0.0002152610476394	0.0003812186320307	0.000353447654322					0.0003537463866285	0.0042553191489361	0.0002649845438223					0.000607946223369	0.0003781821178575	0.0006102424190587	0.0004344767082489	0.0003648669770106		0.0005184401465728	0.000682782635508						0.0003667420912082	0.000635446316279		0.0014936618092737		0.0005008873375636					0.0005199287865123			0.0001811151792559				0.0006788955746404
Caloramator	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																																																																															0.0001997753048225													0.000221177236776		0.0166666666666666		
Calothrix	Calotrichaceae	Nostocales		Cyanobacteria	Bacteria											0.0038940562217112																																																																																					
Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria				0.0006798245614035			0.0011183220045657		0.0003482427669977																			0.0002148689299527					0.0007798121158583																		0.0001627461535572	0.0003459040466243							0.0002200392927308											0.0007495340734138		0.0006057791329281																								
Candidatus Babela	Candidatus Babeliaceae	Candidatus Babeliales	Candidatus Babeliae		Bacteria						0.0338215502525493																																					0.030050083472454																			0.0052096254031257																								0.0142394822006472										
Candidatus Nucleicultrix	Caedimonadaceae	Holosporales	Alphaproteobacteria	Proteobacteria	Bacteria	0.0117328519855595					0.0297906602254428																																					0.011686143572621																			0.0044653932026792																																		
Candidatus Paracaedibacter	Candidatus Paracaedibacteraceae	Holosporales	Alphaproteobacteria	Proteobacteria	Bacteria		0.0001492112152575	0.000316348435205	0.0003130328701688	0.0011744885792399	0.0136876006441223		0.0005170114539678				0.0003002955603712		0.0004163197335553												0.0009806957778465	0.0002173220236651	0.000716229756614	0.0002074861027982				0.000138328240339				0.0005789594870266							0.0006233354141909		0.000215222070045						0.0003126645602948	0.000346158687534	0.0001638061213202	0.0004008589835361				0.000172888015717		0.0003626422739518				0.0004328067517985	0.0006084102099722	0.0005075222049929						0.0003414134516899							0.0004470091027308								0.0186170212765957								
Caproiciproducens	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		0.0007293760476443	0.0006518395477139	0.005210987184141499	0.0041549902982820006		0.0063056248764855	0.0023935888863682	0.00604319940365	0.006620346212595001		0.0018860900892690002	0.0064232300153761	0.0008608162955975	0.0032532153316267003	0.004351738790265299	0.0054297630138547	0.0312517573378928	0.0029683488676797	0.0044328705560458	0.0021498343719398	0.0062635230256968		0.0011838642677451		0.0050172352420407	0.0048033177983819	0.0044468665477832	0.0044596922533293995	0.0011043121434732	0.0007481120904918	0.0055285012552867	0.0034526089216687	0.0010645798103529	0.007573107786445699	0.0027127157548938	0.0031253279111586	0.0007734352473007	0.0008042037167317	0.004407343711988801	0.008308185974448299	0.0059873360233421		0.0042876034884837	0.0010058139678032	0.0027477954903325	0.0028849873769689		0.0061286751521542	0.0027373318111927	0.0045963631235295	0.0046638143186700995	0.003746547834869	0.0037047956719785	0.0083079112089543		0.0012175323666295	0.0007091514440135	0.0038762080538087	0.0068362601033512	0.0031483634182718		0.0036291274963576	0.0021785457639649	0.0049161182994797	0.008654750290063299	0.0052973018348244	0.0086542176897553	0.0047719977970012	0.0048716605832937	0.004710271760801	0.0047431125994595	0.0013316551038896		0.0018837113655252	0.0009692493001318	0.0054023663490026		0.0048832384460787	0.010058139910594899	0.0048743787424831	0.0040579813468632	0.0060511878585121	0.0112317481964963	0.0069341433380585	0.0129704416063169	0.0025050751993901		0.0073275820212372			0.005692818761740199	0.0114297605884056	0.0166666666666666	0.005321324586822501	0.0054876695030481
