genus	family	order	class	phylum	superkingdom	barcode64	barcode57	barcode56	barcode20	barcode86	barcode80	barcode70	barcode91	barcode02	barcode35	barcode96	barcode75	barcode45	barcode87	barcode32	barcode23	barcode38	barcode53	barcode58	barcode69	barcode76	barcode16	barcode49	barcode31	barcode44	barcode21	barcode66	barcode07	barcode14	barcode89	barcode27	barcode39	barcode81	barcode10	barcode24	barcode74	barcode59	barcode73	barcode88	barcode26	barcode12	barcode04	barcode01	barcode82	barcode25	barcode60	barcode13	barcode52	barcode84	barcode43	barcode09	barcode93	barcode77	barcode78	barcode30	barcode29	barcode71	barcode72	barcode63	barcode47	barcode15	barcode79	barcode55	barcode33	barcode11	barcode54	barcode92	barcode36	barcode61	barcode65	barcode08	barcode03	barcode94	barcode41	barcode90	barcode42	barcode40	barcode48	barcode83	barcode05	barcode19	barcode34	barcode22	barcode06	barcode50	barcode17	barcode28	barcode95	barcode18	barcode85	barcode46	barcode67	barcode37	barcode51	barcode62	barcode68
Prevotellamassilia	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		138.21064601004454	107.12427461124182	13.061868874374026			46.06022080366223	36.92635439341375	51.302973481454			48.30075775851402		68.44066243438448	105.35065563804378	42.37480808466022	14.039677288412552		18.152173312262	24.087084276326998	70.31182367703042			19.124875124819187				20.5859527604416	153.7808814813236	87.8943034766761	108.46961579543296		69.8886950113763	54.14110697679273	37.92249365694034	68.15413779433321	97.47572141003567	92.08340621440227	162.90444986756862	106.16700251761684	236.54693241128385	1.0		23.915336925695232	138.80880833422782	66.93005894513328			82.02963241672332	31.646760714740104	27.26588760701329	28.83931651774877	55.49841045752548	65.75448188309537	155.05615639570064		151.5115484226814	202.84072739809267	54.37975606078907	1.1555475906955786	68.21877798030759		27.56360188167722	1.0011111111111122	43.23573529606846		25.235545318195516		60.86367952129407	24.784846942215747	40.714886313743776	22.37288496615389	18.098399815296293	22.387022248909275	58.2493260296724	34.01909261597086			33.072777499960026	23.71933381063966				12.252508371339465					25.488551839712347		1.005586592178771	15.996375087889978			35.74898319950027	17.093074906334618
Propionispira	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria																													17.859064152984455																																																			16.15481276110429																
Propionivibrio	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria																																																																3.156225438715742																																
Pseudobacteroides	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																																										1.0000000000197409											15.731060446598638	13.14336332457067					11.827415112519803																									11.961982207011326												
Pseudobutyrivibrio	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		202.28859484152667	93.4399500465478	108.08379803051716	30.886645395988776		106.84088380577955	89.17477152414938	127.00068918226484	21.297357103574253		80.85996160534002		98.74942297331678	257.7052068817394	122.09503442715008	55.57495282997501		156.06050166727573	80.90749290298544	43.20092100718177	18.49607275707973		28.440284940967263		22.92272447494324	165.50925183248046	189.8757739836288	362.31305918534457	46.429135517945774	62.63313189456644	34.920552770563155	116.29427409475277	141.80173911257629	46.705449196195694	70.95504631923288	291.76690973187016	69.00357961405325	106.21674752913658	66.88380330548982	123.70979221934596	2.6041913040393854		125.59398748552948	115.43823380956684	160.6427340007331	46.037899052097465		149.29341931718113	60.17643593205193	172.19197207040258	152.86602717622387	358.35480084682825	260.46082762889966	69.78117859594663		50.580340067380384	101.33712994458608	165.28115897837452	3.0319130093466047	211.25275207898747		34.51728394302557		38.72142516296076	29.63289027429664	218.08967898594616	127.32533247999808	184.18823509825728	114.1508835244584	35.13149766342528	132.4815114852527	92.32769691339703	34.32782613201696	20.96407961729817	38.320420231220304	20.54016820860398		141.78908344362517	221.54481693315296	46.905667080944056	27.78638446123288		256.7740992240008			53.29050237410249		83.10275423081528			357.1803537924156	33.039420747898035		89.4734164163299	44.77903553340979
Pseudoclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	21.462093862815884	35.0925070710433										35.01886491565104			26.8361097940828				18.828069111239355		19.410793136099084			29.190598875731823						12.88304325330065				22.534635279569677			23.42600032198142	21.995213515628905		17.037390643969538	19.700678214647013				31.947333910145307						27.4423790894022		24.133786266119955	28.73602560601065					38.88987030204475		21.059586141268884						20.175038647547076								18.99267652587384	20.59711350394024	15.417519425208551								2.008982035928144										37.34975659470136	
Pseudoflavonifractor	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	10.963840522675625	236.4928819493992	109.03591112410251	516.4741488279523	385.81029891262153		459.3871566159778	212.37806419719522	762.9891808845437	73.40563855283708		247.83581924354607	40.06165687572509	152.96482233873223	470.51124052997153	314.006064495139	175.7213412578122	4.24996485569708	303.8907449653806	217.81618807246272	127.77759198248575	30.360022262308437	27.741330513531523	61.24283737574748		132.3520070558275	444.01451531548014	685.0585146564786	683.1717619217948	120.6525360721485	131.27877710240165	124.13655725782066	467.82515818836913	207.00199517674343	361.2320495600424	77.15716114501842	588.1901448542694	50.99014213757228	65.65276336893365	248.89709279963745	346.4461471971935	5.509478599119424		447.6418584834674	190.4786215557758	384.3318899896927	68.79425509474673		354.1275457848784	170.14204841472502	869.3831826046595	1015.8585195504495	1009.6174453565844	715.3100492929291	304.8622627490643		179.66465224172865	325.7584773938116	486.40517250308494	4.275137432925704	531.2849292397029	28.44624674917977	232.3203899215924	1.9916845298594303	189.5128279840952	714.9581264270222	480.20454215323724	265.15465205156414	802.8339899794025	291.91442779192766	200.31019655448216	342.9895489875097	208.53981083395763	31.18762721865837	103.4701142339976	67.55381340625813	102.73005981836518		1021.7673499525897	502.0222852458094	170.13358122949904	127.96689327084624	115.80685574310866	715.5461594368151	4.8523851423611655		126.72066932140753		555.4749169774975		2.010812085473175	823.9063082793293	110.19981848783435		244.03163037850072	575.4930104140958
Pseudoramibacter	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Bacteria															14.069034867922426																										17.0646751926185	1.0									15.046113768465109		25.08992938264172	30.07373530849937					23.01938082241959										10.048921104560176				24.125638706310635																							
Pseudoscardovia	Bifidobacteriaceae	Bifidobacteriales	Actinobacteria	Actinobacteria	Bacteria																																																																											13.05478772854044																					
Raoultibacter	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria																													12.542644747657414						20.86704746967623																25.49701918961092	45.02403596651906		15.114034961628622	31.297655754318704												25.24273052142752																													
Reyranella		Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria						13.35587761674718																																																										10.011111111111111																																
Rhabdanaerobium	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Bacteria					11.28288777756102															17.450395297247372							19.768831230063867										14.279661008809072															15.552545892286751	15.134450326905585	14.05326802450106		1.1739130434782608													14.86548807675952											21.56178515719664									16.064386838589776			16.00014807486572				
Rhodopila	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria																																																																9.009994628481566																																
Rhodoplanes	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria	46.14350180505416					51.36876006441224					15.029126213592232																																																			12.11610022326966		19.021111111111107																						60.046601941747575		33.17109929078014								
Rhodovastum	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria																																																																3.003439292801868																																
Rickettsia	Rickettsiaceae	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria	18.2427797833935																																																																																															
Robinsoniella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		339.5183466292424	146.86294284375597	184.6630064951899	77.28380404534232		190.14732433384825	211.22028209856015	65.66984903936981	75.54201341342439		298.9076353709441		157.78009519254752	415.0600343450223	111.21668770044852	57.14123333368287		306.49312434185714	118.14311090002636	108.4889169718792	26.18517647658447		54.85634391277556		71.38881852059849	125.83524449222033	193.4589923297079	374.50882254604073	201.28950441681545	170.56761317534233	44.78467556315572	689.6122818430398	369.2980401843077	40.35499406029715	92.52895315352932	685.6255902544199	73.43847119932288	178.35537929995965	127.0937507878714	229.78726340551825			147.38992168918375	340.05109327461383	413.2310791248193	92.68303286205835		276.76875442197394	175.0604348289924	192.3304530097571	292.45048806625675	550.7588339186065	409.3717087020918	176.72329098203446		178.3051747221734	329.09643695429435	212.60924594188756	2.0011276522564043	559.8787847874369		119.3159625368362		90.91562917254647	122.05774695683834	501.4438613872732	117.75201659555952	244.7203761736045	115.50865187072957	68.57926222836481	172.07301286605167	556.3840007062157	35.28959176192149	109.03028153649012	97.95772140483928	29.83304673041475		95.99552432842177	132.8778940437936	58.01792533266956	41.563070921219406	40.07841671548148	281.7718372195365			124.45837377283168		146.07958806562664		2.011156065099061	376.86355834326594	28.98095969331153		121.00014305173998	217.3803494335208
Romboutsia	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		883.0189782337592	911.5595333143579	271.84425546602205	1323.9068146201278		1112.8618639642295	408.5447000619706	2963.5759800540573	1208.7178086805006		391.97652149143175		1499.2022952606035	667.70935627803	2353.7695588980287	243.05749903694348	1.7093684021339812	497.92693708798566	327.44656428193616	1495.5993513959104	72.90896043078523	84.1628136572529	731.6471803760916	98.9672309038432	116.77909238967716	381.50059649401265	769.3875993342474	680.214052265434	310.9437409777116	691.4115858048799	530.4780176443043	4055.411346144067	1760.763892949108	2116.321672412236	872.9838781353689	879.2475692492715	319.1444858979714	1174.9641035598736	848.458395121107	1288.9726725374733	4.0041502607740185		3325.0981243826845	1368.0247404517042	220.08542335348886	63.69577827706501	2.9459045160843176	10889.857312857765	498.9688704999225	708.404188449097	164.6816280294782	8627.851280968787	8043.432281729275	525.7765513272683	1.727707871698855	108.86004248492743	493.2406355623081	4296.111011745233	13.699837539478215	1278.531478082739	121.21970552193233	884.4893863325669	2.0022222209410265	1277.3915331097287	2333.198728607966	1373.8421334894826	137.0323235905688	832.6834545170874	2574.8440856149996	1402.0380487085097	1112.9301633134837	433.2686642044359	212.56847180813585	986.2742711160914	556.0381958546377	404.7009276792276		3498.9032240683187	860.7041645897065	1569.9245482847018	413.184803476578	1025.4509619820067	1175.0901122964299	35.020085889471176		325.5032160138754		1550.0593757802255			2579.5853613304857	151.98232692779598	1.2688748667463954	2706.41538467264	3541.397321853414
Roseburia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		1386.0639941775341	561.3221169367246	715.654202615297	170.6339647984573		338.84301848873633	891.5323932225649	729.0269272820669	56.30697610853865		798.404037511398	56.244848307584206	746.1621185277656	1504.8435387851189	397.3009167200171	213.4945220954848		992.5695043950932	331.37797518047097	456.12917856230575	55.554872320430114		221.76491268943303	46.45268793181408	176.8365133942954	506.9208996062882	864.2887470534197	1285.728541345433	789.2366297052411	554.0611850757493	132.56757654323894	416.4985929220917	1122.0151065630128	167.36428296667256	567.1871189072361	1186.0590302395049	523.6295355301437	916.2776138873714	477.4273515812843	684.4257760668136	13.387158153341236		522.8857337830316	1141.8325310142204	1335.3696406264044	339.7655019505776	9.11136960186048	345.28140899413097	227.74098256960687	1079.7243062868058	1155.8652469524998	1061.8064930030068	1133.228679847531	499.1164388583884		658.840284064364	1410.5977885535183	689.8808390000249	14.27653624693638	1160.8267959928528		286.54396049195765		259.21360451667215	302.4914571587109	1284.011074899838	563.6716679109992	997.6418545150752	303.6232734987373	175.4198467204008	602.1446945938592	1188.4380103707954	181.35057039108963	512.4500089818886	305.3114961495898	100.2485881113219		651.1143649065891	532.5262469345606	160.88150692111367	172.95105629255207	54.50612648357543	2850.769932348869			321.5867408562041		357.89722635987346		2.9821824798074124	2321.912280765696	95.87218456583561		442.0837045170287	200.92269696247604
Roseimaritima	Pirellulaceae	Pirellulales	Planctomycetia	Planctomycetes	Bacteria				54.16377092152205	28.70672853037497				63.98084773583269	25.239646870256728		31.11894633234907				18.20787338741854												24.403116504417795	16.736552946337518				87.95063783478382		92.0849609176879		66.45768839950397				22.352945116983783			91.91515968829876					125.9246572615597			96.81497007857934	39.140320144337686	29.496618261265727	31.303564781675018				38.129603143418464							50.44729135724186			53.61315811484534	61.054646951748616									103.9925044634203	31.07842577153543	33.3278679624301			44.90530708241671					67.9938970411439			47.131935942620416			29.216746370378857	43.162920886608845
Roseisolibacter	Gemmatimonadaceae	Gemmatimonadales	Gemmatimonadetes	Gemmatimonadetes	Bacteria																																																																2.002222222222222																																
Ruminiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		58.377400203908195		52.22052109898407	18.321592652453123		39.37455078447343	30.52527536694053	48.30856026696487			39.998050795255196		13.669990995869002	53.101089047095556		24.18177171702015		67.82606498568025		13.12834266494568					17.348907653956953	79.60635087754244	107.91015144221106	47.85492863708524	31.43955176715722			22.98472604826664	41.431467114671705	22.579090132154302		32.39336366067774			41.157713461554536	22.066458898588355			38.91971847575806	41.71659517693473	80.39931564942688	19.94207838056244		33.843398229174625	14.309754816761096	49.47380525859489	30.656017207219286	91.70289605785563	91.64145471418524	29.58346212991372				91.6974421384145		95.08683000713211		24.753329046807536		17.44930452310488	29.16494876297161	91.77846985947392	49.31111251662091	26.152984580061677	45.12376024026587		31.31065485407959			15.118118245053836				34.046693280418474	49.674538006550605		15.17779176064298		102.91056862126118					50.040603607026576			70.18542249928734			63.379060961408086	30.58352120585811
Ruminococcus	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	19.315884476534293	4694.05722309706	1899.3738295470725	1502.1281465466125	1190.149184218127		1530.7273263773532	1202.3730244603285	3505.0253067347335	496.9203392078469		1314.1333450643554	13.32263241852077	1224.401813463527	1942.0397525474782	1757.3506894142195	486.828334749208	3.1873805010232843	6204.950988001686	855.6436589921085	2389.9538810170293	62.83503051890412	25.2434960254628	1743.668189664233	68.38066060376708	465.4414100281361	793.6860161085153	2204.0818872228224	3084.2801926253946	2573.6887636289093	1371.9114455126557	370.53948958214824	1976.6207538047197	2010.8599168736139	551.3910376598567	7608.355778612715	3912.7412928295857	864.8290588342225	2617.7946042507383	5939.10142637202	8086.649557402314	14.602636085970834		714.278350995983	4494.837447723529	1267.3934887474666	443.1558077014673	1.05	924.7242319374596	864.9187601952307	6642.907363976741	745.3630290824395	3039.6562769345373	3443.4786702200704	3233.2361698462573		2021.4070633972444	6407.034549241174	4030.282959092485	72.47997838621073	4889.5487257394925	14.135450260481331	711.0826997767078	9.010000948869632	2653.522645130079	1262.535788801698	5534.358033010731	642.9802088130986	4294.501944386917	2227.4207468508594	2677.841849068055	657.2608645808579	236.6066772825372	535.4876766795053	4711.869533710441	717.4554285896712	273.11935536866076	3.142857142857143	6617.105458197478	3010.9897227393762	204.99166615116897	119.32528606262582	377.9422894100774	3823.4252861361665	7.347846387870667		280.7322981235584		2299.7730667185097		1.005586592178771	4991.511926044007	832.338571207518	2.2333333333333334	2916.2060408771204	3337.673379466966
Ruthenibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		37.277298728526056		15.740561468775898			15.26802655112328		18.186285187206845			11.258747579854951			19.12034387438792	13.317885589421168			15.366053486024708	12.77639402788042							14.193255631560357	19.91898956242186	19.621050250584307	10.459418564498137			26.2055925373417	10.240919906656927			22.69888540668964		12.231909889141711		10.986615745569956			25.989175381672723	20.68295070856447	11.52269392691449					13.634999154664996	18.99326122596492	13.59655139006122	22.47566590122449	12.547614185357686			25.213155063966585	17.69236846465982		17.499382630882458		13.340473364598097	1.7315626650970417		13.820695861654148		11.865941595957503	24.08482471388347	17.995278834751588		12.982589710146074							18.508407799405745	14.486971371833649				21.44771909455535					20.546849838691006			14.938514144952968				22.35541337344387
Saccharofermentans	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria					10.03800875410768		13.563592461267111		12.610980065996944						16.425687929498544	13.73871181899356											22.52817519508964	16.096763653672802	12.04563345617557						11.21907730915497									13.991317522154516		15.967685440130849						16.126750620929844	13.582253887550454	14.775358000633904					12.986836481050252							13.994954718278306	16.202554635390033	15.941274363273648	10.741964359858322	16.66000287247898									28.265572389827305	26.77125923218433				24.236684548213123					10.638954627499896			18.177650825595983				11.452168655790883
Salimesophilobacter	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria				24.656898635473397			23.63609624694894		30.344994437040285											14.164904201310597							30.89049893185872	17.919731551328614	24.782351754269914			14.71358803740518	25.9912352671866				19.706950535676075				14.636145266483854			32.47524789568279		25.46840137184549			19.0697061719943			40.76458685658202	34.34013054121356	15.483403623867044							16.543638221381375					17.12618925871483	26.87393429577733	16.547015613376853	18.00957307555759	16.501601168772353		18.761790738040183	18.628895706172106						32.29446700576005	38.31661805789616				72.57466873691298					19.611064779499355			35.09821363834153				11.654072270407315
Schwartzia	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria																																																																																												18.03532715628739				
Sediminibacterium	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	150.23465703971118					307.18518518518516					30.058252427184467																																77.00584307178632																			260.49615480029775		59.06555555555556														2.095238095238095								76.72621359223301		322.0806737588652								
Selenomonas	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria		15.322171091444746													78.47571160943725						14.815491728261168															21.760959710619463			15.065302156749349	12.961564168727335	23.91487700020364					11.320568536661058								63.10346133168615				16.898158626037443	59.749785934299766		10.536496011200931								49.76424787542137				35.349181656953505																							
Sharpea	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	13.950361010830326	24.06771476241505	25.180205672834024				41.24815624841056	128.66085899944932				64.24505474594325		40.212323064113264	362.95369702433794	63.730558703089365			43.193411615494846		201.16942811158452			56.10350588016952	14.017260702850791				28.116966829889066	15.252035328419243	127.27819803329184	14.295427292478466			15.141304347826086	281.2788209468809	31.191725926356423	15.115657761245258	56.23546269231706	68.92504420183747	185.0560017201477			50.28805651574394	29.088641800461264	558.2631440864382	35.60255170818764		77.98755759868823		46.14569536462262		100.35979524188797	358.4642957450226			53.439937840517	123.921464278647	326.70511531532514	6.894564393936011	198.5487685546821		98.17416928002142		77.7272932461283		83.45260859010524		347.893973401665		73.62209280422661		140.4894042626632	25.21798215921292	134.74593044841734	25.248132476623308	10.29655870445344										46.81619537954235		10.063227889456892						162.9046460102445	
Slackia	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria		18.35898018892415					17.28604594918454							17.007749435299065	23.5458384712828																			20.927191503621007																											25.73704639638966						14.856814808839998																	28.27163747987889												
Solibacillus	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria			25.826917026810836																																																																																													
Solobacterium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria		25.07030981926377	15.10812337588973											19.105485207977285	19.10293601869681				41.31422995852312		16.92421136959233						18.07459064129707	13.058164041673331	18.090525528712966	36.18141703855989	29.095354565602737		16.146282337005395	18.109753926934683		16.632595991003974	14.523278342244716		20.08415981236504	16.08166150994485	17.06556357302812				41.18299354340973	20.569084747010635					32.101353296861504	29.107852848514863	25.08994873140177	22.05406567753541			14.11597100724819	31.088396889397547	20.06821218074641		70.0502015057209						96.78404626558029	19.136129447753984					51.26698531922234		27.221047851272235					12.079242522756829									21.13277856785948		1.005586592178771					
Sphaerochaeta	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria		85.54624174278548	99.66134809616844	37.19077590905939	20.070254927746703		83.45220170483915		19.066430790232484			30.115114624444608		43.22824729372532	67.36298477395619	40.84854979613071	98.03351445599337		40.17991778347189	80.77800219320903	36.15898830703977			21.138019874861985			56.22856389963836	95.42347388263562	185.0156046297272	54.2721022478908	106.1643024226201	27.56975293960645	63.31973194158959	30.087901416363884	65.28355090289247	44.236670905569625	167.87779723840745	26.200473452823807	37.48683492094563	304.55857643419625	201.80437040014743			79.45516649215669	132.53220667637243	89.57371304954056	23.39538912579957			62.26573738145248	56.177368240060495		126.45259923950388	83.20530704913608	185.6463794028289		29.24022565787125	69.19675267675325	93.2381740594677		64.17317520984325		32.29264448437633		50.546025968440865	30.091686003764117	61.271238319278645	66.47380995198928	67.13597167843491	49.45518749513022	77.33822888937848	55.23655675140844	19.09946511892569		20.483575600965263		29.86002024491976		24.080581802742152	28.18489921968931				51.103252434857524					54.34140361868354			47.1328214092314			68.52048897740671	
Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria						73.97101449275362																																					64.72954924874793																			19.183825353510297		23.025555555555556																																
Sporobacter	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	24.830296931881666	405.2807372031359	246.14268774486888	658.594580027916	875.6185983465517		1113.0194795473212	398.3735917526956	1684.881988858325	124.82473893003566		455.25865616831095	52.995682651571066	335.3059151641141	909.253130084983	893.4713011822092	394.1039698512822	1.0670574971227893	830.4836737586038	414.89774888606894	266.53052228458546	75.5096393066127	14.24137588845267	127.50236716740343	18.188719465042173	181.77842925736564	823.0443148531346	979.8177451560013	1354.1453024594755	340.6191484748342	203.54322405688927	265.8354594489119	688.3851718548449	533.1871767620033	782.1480862016537	126.22902011043874	1324.2674500495064	77.49406529693326	126.0845381984896	459.3040331731116	666.7059543352813	5.041002781802609		1036.40386182813	472.3473131628057	943.0492142323398	159.19388829436238	2.100020409864697	452.714431859092	364.27965380377424	1264.2204327564775	1973.9008419606373	2360.0723671738588	1582.752092511425	747.3959443497184		383.3547225358855	724.0786979841565	1263.3893862173393	10.47977110759738	1108.2983286856854	58.63731368240201	578.0129796999512	14.088789217380484	360.27102689543085	1666.4296653028018	1089.3147096916025	579.3876834868281	1707.7290384001876	675.2036376531782	304.61187085207507	576.9292899513656	361.52942389895577	83.59855052180612	194.89600793159863	135.14113657351697	273.9325278123508	2.095238095238095	2354.1956123954496	1119.3199509073947	290.5332717810658	162.57048766907505	263.64434512510314	1564.9049120618545	8.098349703705006	50.305482148976346	256.70014960367		1350.8429197254193		7.713361736903995	2183.674822068833	257.9189882151988	4.375686141481435	680.9930946636531	1181.442529326056
Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria		35.098986552286235	197.06709395791643									17.052864184614027		216.95075692390085		229.30165365396243					61.359132522898385			34.24357379351884										27.12986077745975			228.89305979374123		204.6186392904096				21.204507512520863	267.7308831047047			22.58759876003318						345.5925954492347	32.06386454515347	26.254602665849937			58.26661461136313			54.149790889731996				56.10073852781142		181.74404795053266		39.21115149999671					62.1538909348442	14.06965954788718	38.377159948602											102.2268566726219		169.3499805287111							
Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	35.41245487364621	26778.212655138643	18564.153823753986	13329.442187595121	12117.52749620125	57.53301127214171	4706.4888365360475	27669.985170696185	5198.0566436142235	783.0956451988832		33330.37144253861		19151.17558237697	8153.59921889131	9780.331605196974	2779.6412919512263	2.125	18551.008763653943	9028.844104824657	37892.70874461284	545.9918315143384	1226.9818831990476	26805.228610227387	2787.7458060308845	7706.038159940909	24652.159930638936	4346.566939206839	5118.464200969515	14050.227238793806	42084.20378944728	4251.481011472969	13871.405244179017	13003.654884380123	5210.4605244534305	21098.282244281225	9909.98491743669	16995.44072027267	32471.56725041906	20675.56980198203	16800.13474021467	18.00000000000002	78.12186978297163	5094.545134687514	23467.625122223657	8040.1991312176315	5190.397908247444	13.650000000000002	1984.0891170661096	590.6108517898552	14798.309535099805	540.171487344842	5984.362099158582	13298.232207052008	422.38749933972866	14.086956521739129	7507.971994395443	45185.571070068705	3981.3658471619315	14.14862935321189	19219.089492767584	357.4249565864551	7578.030689557157	17.01888888888889	8087.074873745871	3461.8157818610707	11967.484542258077	358.2523741676833	12328.096225330293	1282.3365404835336	12095.879915004942	8735.177976700406	4645.2569778877605	6106.994033500571	24313.211115004833	8747.854559558047	2729.5329307925813	6.285714285714286	2515.2703377087746	770.649159557693	1173.3646720830898	935.6599989383676	2292.2165399138676	3321.834669596085	260.1631746958526	194.59546925566343	10231.25094626628		1794.7339141699026		12.067039106145252	431.3249527351968		3.35	1031.227223687486	1354.1644372773894
Subdoligranulum	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																																													10.782545077254625																																																			
Succinivibrio	Succinivibrionaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria			16.115331600949045																											20.100787198642006	81.25003203855739					72.66460776071737				15.076562585145224	15.059622730794985				58.17725500319955						22.06967406220159							33.09510554157522																	10.04214440656957																					
Sulfuritalea	Sterolibacteriaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria																																																																1.0011113793796833																																
Sulfurivermis	Thioalkalispiraceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria											35.067961165048544																																																																			1.0476190476190474								11.119741100323624		29.96099290780142								
Sutterella	Sutterellaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria			13.092965890348038																										30.12532160345257											18.091875102174267										18.373496276494176										1.0106382978723405																																				
Synechococcus	Synechococcaceae	Synechococcales		Cyanobacteria	Bacteria																																																														15.145125279087074																																		
Syntrophococcus	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		12.608991348532212	13.608648413668147				10.121824243318477	25.581926564813934				12.326502445147677		19.04130926512115	130.2001861682279	17.188615171155444			13.97741516803883	13.0718821849123	35.41185243323538			16.508635251644144					17.939675404963257					14.029871707668027		62.36218458806454	27.69664217379647	12.3300326406729	13.362970854574748	16.126504799862666	56.91750274471596	1.000000000134749			14.807755956279872	47.44370216033814			30.256248398522636		21.007018881408783		31.161571130450767	51.12309101881766				18.992294089445394	154.4884309120101	1.010638297872511	34.612151378786066		18.747645676993475	1.200560847217269			33.18769577927586		121.29920840174532		14.280878075437018		32.17264997940316	17.529561896168495	11.498147029978478	16.021644942410383											26.886861603796707					12.143068555932851			34.95581173106947	13.043630615696047
Tannerella	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria			17.6352119206853				30.65330581470919					15.331886859502522			30.11901007664756	28.38574187528597													56.17298250255804		17.373657726949833		19.03449246152683	17.087820454069224	15.391325986683109		50.32510841202157			19.343089512817627	16.806569601567148			26.93959122488411	26.673128272260104	15.070962172692663							29.26574503550695		28.21603922709765				14.789758117683046		16.51187856634098							13.448159955702565	19.92890239571069	15.366680855899576										42.59712899855586				16.719767459207954					33.65353423800347							
Tepidibaculum	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		12.991269722515504	11.311121981538642						16.49375586493963			20.55539226922688			20.08733005009252	16.770967888336873											10.213707461204422	22.087878685514383	23.10412946888926	13.076238616397005							20.561435764003324		10.171229292720726	11.209932157412558					42.71316440843476	12.583121211923428						11.05734767529196		20.031136028116677				31.72258442378641	21.18450947299986								14.147847243520175		27.32747654000465	24.39652543381888		10.045303895145002							26.36773172636156	14.859234620946468				23.149152505614808								13.685271834398131			15.83412178552044	19.357874934932
